4,"[8, 4]",1000,True,5,"(375.0, 624.75, 93.75)","(0.0, 0.0)",0,923,0,2021-05-12T16:26:06
4,"[8, 4]",1000,True,6,"(124.75, 124.75, 93.75)","(0.0, 0.0)",0,1054,0,2021-05-12T16:26:07
4,"[8, 4]",1000,True,7,"(1625.0, 874.75, 93.75)","(0.0, 0.0)",0,938,0,2021-05-12T16:26:08
4,"[8, 4]",1000,True,8,"(125.0, 374.75, 93.75)","(0.0, 0.0)",0,976,0,2021-05-12T16:26:09
4,"[8, 4]",1000,True,9,"(1625.0, 874.75, 93.75)","(0.0, 0.0)",0,876,0,2021-05-12T16:26:10
4,"[8, 4]",1000,True,10,"(1125.0, 624.75, 93.75)","(0.0, 0.0)",0,956,0,2021-05-12T16:26:11
4,"[20, 10]",1000,True,1,"(450.0, 549.5, 37.5)","(0.0, 0.0)",0,1021,0,2021-05-12T16:26:13
4,"[20, 10]",1000,True,2,"(1050.0, 249.5, 37.5)","(0.0, 0.0)",0,943,0,2021-05-12T16:26:14
4,"[20, 10]",1000,True,3,"(350.0, 449.5, 37.5)","(0.0, 0.0)",0,1168,0,2021-05-12T16:26:15
4,"[20, 10]",1000,True,4,"(1650.0, 249.5, 37.5)","(0.0, 0.0)",0,1059,0,2021-05-12T16:26:16
4,"[20, 10]",1000,True,5,"(1750.0, 649.5, 37.5)","(0.0, 0.0)",0,1606,0,2021-05-12T16:26:18
4,"[20, 10]",1000,True,6,"(1249.5, 49.5, 37.5)","(0.0, 0.0)",0,1275,0,2021-05-12T16:26:19
4,"[20, 10]",1000,True,7,"(850.0, 849.5, 37.5)","(0.0, 0.0)",0,1037,0,2021-05-12T16:26:20
4,"[20, 10]",1000,True,8,"(1150.0, 749.5, 37.5)","(0.0, 0.0)",0,959,0,2021-05-12T16:26:21
4,"[20, 10]",1000,True,9,"(1050.0, 749.5, 37.5)","(0.0, 0.0)",0,1043,0,2021-05-12T16:26:22
4,"[20, 10]",1000,True,10,"(1250.0, 549.5, 37.5)","(0.0, 0.0)",0,1053,0,2021-05-12T16:26:23
4,"[10, 5]",1000,True,1,"(900.0, 300.0, 75.0)","(0.0, 0.0)",0,740,0,2021-05-12T16:26:25
4,"[10, 5]",1000,True,2,"(1300.0, 700.0, 75.0)","(0.0, 0.0)",0,851,0,2021-05-12T16:26:25
4,"[10, 5]",1000,True,3,"(900.0, 500.0, 75.0)","(0.0, 0.0)",0,805,0,2021-05-12T16:26:26
4,"[10, 5]",1000,True,4,"(1100.0, 900.0, 75.0)","(0.0, 0.0)",0,883,0,2021-05-12T16:26:27
4,"[10, 5]",1000,True,5,"(1700.0, 100.0, 75.0)","(0.0, 0.0)",0,1022,0,2021-05-12T16:26:28
4,"[10, 5]",1000,True,6,"(1900.0, 300.0, 75.0)","(0.0, 0.0)",0,1322,0,2021-05-12T16:26:29
4,"[10, 5]",1000,True,7,"(1100.0, 100.0, 75.0)","(0.0, 0.0)",0,1193,0,2021-05-12T16:26:31
4,"[10, 5]",1000,True,8,"(300.0, 700.0, 75.0)","(0.0, 0.0)",0,957,0,2021-05-12T16:26:32
4,"[10, 5]",1000,True,9,"(900.0, 100.0, 75.0)","(0.0, 0.0)",0,783,0,2021-05-12T16:26:32
4,"[10, 5]",1000,True,10,"(1100.0, 100.0, 75.0)","(0.0, 0.0)",0,889,0,2021-05-12T16:26:33
